,YY,WK,SALE_SUM_CNT,SALE_SUM_QTY,SALE_SUM_AMT,SALE_SUM_AVG,INCOME_CSI,CONSUME_CSI,P_CONSUME_CSI,CONSUME_INDEX,IT_EMP,FIN_EMP,HARDWARE_PRC,G_MOUSE,G_CPU,G_LABTOP,G_TABLET,N_MOUSE,N_CPU,N_LABTOP,N_TABLET,DT
111,2016,43,12768,88875,6851549024.00,77091.972140,100.612904,107.0,94.612904,101.48387199999999,790.067742,813.667742,127.30999999999999,29.0,20.16129032258064,50.16129032258065,11.16129032258064,6.9206457142857145,2.198638571428571,40.09205428571429,3.6429757142857144,2016-10-21
112,2016,44,11663,116110,10836235906.00,93327.326724,100.83871,107.0,94.83871,101.551614,790.2032280000001,813.803228,124.71,29.0,20.61290322580644,50.61290322580645,11.612903225806457,6.784304285714286,1.97357,50.6026057142857,5.634765714285714,2016-10-28
113,2016,45,3619,82994,10456723693.00,125993.730787,100.8,106.93333399999999,94.73333400000001,101.153334,792.0866659999999,814.3,118.52799999999999,28.9047619047619,21.019969278033784,50.87711213517664,12.067588325652844,7.108768571428571,1.7784228571428573,48.02746142857143,4.667882857142857,2016-11-04
114,2016,45,11088,70661,5850164498.00,82791.985649,100.8,106.93333399999999,94.73333400000001,101.153334,792.0866659999999,814.3,118.52799999999999,28.9047619047619,21.019969278033784,50.87711213517664,12.067588325652844,7.108768571428571,1.7784228571428573,48.02746142857143,4.667882857142857,2016-11-04
115,2016,46,12063,73460,7329222578.00,99771.611462,100.1,106.7,93.8,99.59,798.34,815.7,119.68400000000001,28.466666666666672,21.266666666666673,50.466666666666676,12.53333333333333,7.00625142857143,1.8588242857142858,53.143924285714284,3.7059442857142852,2016-11-11
116,2016,47,12976,87048,7502647498.00,86189.774584,99.4,106.466666,92.86666600000001,98.026666,804.5933340000001,817.1,122.24600000000001,28.000000000000004,21.5,50.00000000000001,13.0,7.308857142857143,2.0404385714285715,39.65154428571429,3.470205714285714,2016-11-18
117,2016,48,11625,136893,10136890674.00,74049.737196,98.7,106.23333399999999,91.933334,96.463334,810.8466660000001,818.5000000000001,118.772,27.533333333333328,21.73333333333333,49.533333333333324,13.46666666666667,7.464974285714286,2.13541,33.92960571428571,3.384084285714286,2016-11-25
118,2016,49,8328,130485,11543890260.00,88469.098057,98.06,105.96,91.06,95.0,816.1519999999999,819.492,117.92,27.1505376344086,21.980030721966216,49.23348694316437,13.904761904761902,7.696547142857142,2.156484285714286,33.95692857142858,3.2256257142857145,2016-12-02
119,2016,49,7474,41629,3689844446.00,88636.394004,98.06,105.96,91.06,95.0,816.1519999999999,819.492,117.92,27.1505376344086,21.980030721966216,49.23348694316437,13.904761904761902,7.696547142857142,2.156484285714286,33.95692857142858,3.2256257142857145,2016-12-02
120,2016,50,13177,86052,7349316704.00,85405.530423,98.0,105.3,90.766666,94.503334,812.2933340000001,816.54,116.27799999999999,27.774193548387103,22.38709677419356,50.93548387096773,14.0,7.783971428571428,2.0214471428571428,31.983871428571426,5.0199242857142865,2016-12-09
121,2016,51,12665,84311,8058580195.00,95581.599020,98.0,104.6,90.53333400000001,94.106666,807.486666,813.1800000000001,120.75999999999999,28.67741935483872,22.838709677419356,53.19354838709678,14.0,7.590908571428571,2.0937785714285715,36.537017142857145,4.345761428571428,2016-12-16
122,2016,52,13040,96886,9865316008.00,101823.958136,98.0,103.9,90.3,93.71000000000001,802.68,809.82,123.31000000000002,29.580645161290327,23.290322580645153,55.451612903225794,14.0,7.368182857142857,2.119537142857143,35.43717285714286,4.366575714285714,2016-12-23
123,2016,53,14199,162838,17750878886.00,109009.438128,98.0,103.2,90.06666600000001,93.313334,797.873334,806.46,124.22999999999999,30.483870967741925,23.741935483870957,57.70967741935484,14.0,7.24797142857143,2.28138,37.99592571428571,4.161284285714286,2016-12-30
124,2017,1,14967,85107,8711053784.00,102354.139894,98.0,103.15625,90.0,93.05937800000001,793.890628,804.453128,127.44200000000001,31.193548387096786,24.0,59.193548387096776,13.806451612903231,8.582249999999998,2.581642857142857,40.72978857142857,4.487827142857142,2017-01-01
125,2017,2,13149,98471,9891576786.00,100451.673954,98.0,103.375,90.0,92.86250199999999,790.237502,802.987502,127.056,31.645161290322587,24.0,59.64516129032258,13.354838709677413,8.754755714285713,3.0421871428571428,40.762572857142864,6.179872857142857,2017-01-08
126,2017,3,12398,122567,8485165141.00,69228.790302,98.0,103.59375,90.0,92.665628,786.584378,801.521878,125.622,32.09677419354839,24.0,60.09677419354839,12.903225806451616,9.082600000000001,2.540532857142857,38.29749142857143,4.802921428571429,2017-01-15
127,2017,4,7091,72865,8546834293.00,117296.840636,98.0,103.8125,90.0,92.468752,782.931252,800.056252,127.1825,32.548387096774185,24.0,60.548387096774185,12.451612903225799,7.956218571428573,2.515815714285714,37.63867857142857,4.145932857142857,2017-01-22
128,2017,5,4148,38404,5267984226.00,137172.800385,97.957144,103.99375,90.0,92.357054,779.522948,798.19902,129.87,32.883475971033555,24.09183673469389,60.85286372613562,12.024687294272542,10.213667142857144,3.209752857142857,45.53297571428572,4.901797142857143,2017-01-29
129,2017,5,12098,65454,6597685963.00,100798.819980,97.957144,103.99375,90.0,92.357054,779.522948,798.19902,129.87,32.883475971033555,24.09183673469389,60.85286372613562,12.024687294272542,10.213667142857144,3.209752857142857,45.53297571428572,4.901797142857143,2017-01-29
130,2017,6,15078,91551,8027342986.00,87681.652696,97.71428599999999,104.0,90.0,92.64285600000001,777.2571440000002,794.514286,128.656,32.5,24.75,60.25,11.75,9.704204285714285,2.8847714285714288,41.96883428571429,4.297887142857142,2017-02-05
131,2017,7,14940,99816,8610121971.00,86259.937995,97.46428599999999,104.0,90.0,92.94285599999999,775.032144,790.764286,129.232,32.000000000000014,25.5,59.5,11.5,10.468917142857142,2.7786100000000005,41.89181571428571,4.110805714285715,2017-02-12
132,2017,8,13038,129365,11016239257.00,85156.257542,97.21428599999999,104.0,90.0,93.242856,772.807144,787.014286,132.502,31.5,26.25,58.75,11.25,10.571172857142857,2.9035042857142854,42.12625142857143,4.0436757142857145,2017-02-19
133,2017,9,9966,49205,5404945126.00,109845.445097,97.045852,104.0,90.07742,93.58820399999999,771.865508,784.1935940000001,130.33999999999997,31.03357472021065,26.7975641869651,57.787689269256084,11.002962475312714,10.357814285714285,2.7198085714285716,41.60482285714286,3.8755885714285716,2017-02-26
134,2017,9,6226,91433,8722001433.00,95392.270110,97.045852,104.0,90.07742,93.58820399999999,771.865508,784.1935940000001,130.33999999999997,31.03357472021065,26.7975641869651,57.787689269256084,11.002962475312714,10.357814285714285,2.7198085714285716,41.60482285714286,3.8755885714285716,2017-02-26
135,2017,10,15119,85844,8866218525.00,103282.914647,97.258066,104.0,90.51613,94.145162,776.912904,785.70968,132.394,30.7741935483871,26.096774193548384,55.51612903225806,10.774193548387101,10.344805714285712,2.7648200000000003,36.56693857142857,3.8061185714285712,2017-03-05
136,2017,11,14816,98394,8620339681.00,87610.420157,97.48387199999999,104.0,90.967742,94.709678,782.1741939999999,787.3806500000001,135.51600000000002,30.548387096774185,25.193548387096772,53.03225806451614,10.548387096774201,10.028407142857144,2.746345714285714,35.98124,3.8178285714285716,2017-03-12
137,2017,12,13878,113485,10564584872.00,93092.345878,97.70967800000001,104.0,91.41935599999998,95.274192,787.435484,789.0516100000001,136.776,30.3225806451613,24.290322580645157,50.54838709677419,10.322580645161285,10.145237142857143,2.6308214285714286,32.33305428571428,3.8217328571428566,2017-03-19
138,2017,13,13294,180056,14859213179.00,82525.509724,97.935484,104.0,91.87096799999999,95.838712,792.696774,790.72258,137.99200000000002,30.096774193548384,23.387096774193555,48.064516129032256,10.096774193548384,9.716955714285715,2.381295714285714,29.757389999999997,3.6052499999999994,2017-03-26
139,2017,13,2792,3715,539820313.00,145308.294212,97.935484,104.0,91.87096799999999,95.838712,792.696774,790.72258,137.99200000000002,30.096774193548384,23.387096774193555,48.064516129032256,10.096774193548384,9.716955714285715,2.381295714285714,29.757389999999997,3.6052499999999994,2017-03-26
140,2017,14,14189,102949,7709611876.00,74887.681045,98.178572,104.357142,92.178572,96.839286,792.5214279999999,788.967858,140.156,29.733333333333327,22.46666666666667,46.466666666666676,9.866666666666665,9.245222857142858,2.164552857142857,26.40868714285714,3.1100985714285714,2017-04-02
141,2017,15,13318,87371,8337673492.00,95428.385757,98.428572,104.857142,92.428572,98.014286,790.1714279999999,785.842858,139.116,29.26666666666667,21.53333333333333,45.53333333333332,9.633333333333335,9.279048571428572,2.144258571428572,24.235542857142857,2.9701142857142857,2017-04-09
142,2017,16,13463,142042,9720975077.00,68437.328937,98.678572,105.357142,92.678572,99.18928600000001,787.821428,782.717858,140.696,28.8,20.599999999999998,44.6,9.4,9.407585714285714,2.140092857142857,23.43778857142857,2.7788714285714287,2017-04-16
143,2017,17,12389,120016,16104530863.00,134186.532320,98.928572,105.857142,92.928572,100.364286,785.4714280000001,779.592858,139.96599999999998,28.333333333333325,19.666666666666675,43.66666666666667,9.166666666666668,8.824228571428572,1.9233528571428573,22.25104,2.712,2017-04-23
144,2017,18,638,13265,1590803199.00,119924.854805,99.454548,106.0,93.454548,101.79091000000001,784.6181839999999,778.548486,139.66,27.871274961597543,19.157296466973886,43.15729646697388,8.93563748079877,8.08892,1.7968971428571427,22.496404285714284,2.3474685714285717,2017-04-30
145,2017,18,5803,25169,2448473880.00,97281.333386,99.454548,106.0,93.454548,101.79091000000001,784.6181839999999,778.548486,139.66,27.871274961597543,19.157296466973886,43.15729646697388,8.93563748079877,8.08892,1.7968971428571427,22.496404285714284,2.3474685714285717,2017-04-30
146,2017,19,12479,68512,6840291810.00,99840.784242,100.09091000000001,106.0,94.09091000000001,103.31818200000001,784.3636359999999,778.336364,142.6,27.419354838709673,19.58064516129033,43.58064516129033,8.709677419354838,8.82423,1.923352857142857,23.345679999999998,2.6542385714285714,2017-05-07
147,2017,20,14147,94137,9099281771.00,96659.993105,100.727272,106.0,94.727272,104.84545600000001,784.1090919999999,778.1242439999999,141.526,26.967741935483872,20.032258064516128,44.032258064516135,8.483870967741936,8.469582857142855,2.0370585714285716,23.55904,2.8644757142857147,2017-05-14
148,2017,21,12837,126371,10896758290.00,86228.314170,101.36363999999999,106.0,95.36363999999999,106.37272800000001,783.8545460000001,777.912122,143.922,26.51612903225807,20.48387096774193,44.483870967741936,8.258064516129032,8.55935,2.018582857142857,22.78184,2.717725714285714,2017-05-21
149,2017,22,7013,40886,3076549428.00,75247.014332,101.965454,106.06000000000002,95.945454,107.835092,783.6838180000001,777.832182,146.04000000000002,26.120737327188944,20.9221198156682,44.964976958525334,8.060368663594472,8.576782857142856,2.0191042857142856,26.88250142857143,2.73724,2017-05-28
150,2017,22,8503,131399,11330513427.00,86229.829960,101.965454,106.06000000000002,95.945454,107.835092,783.6838180000001,777.832182,146.04000000000002,26.120737327188944,20.9221198156682,44.964976958525334,8.060368663594472,8.576782857142856,2.0191042857142856,26.88250142857143,2.73724,2017-05-28
151,2017,23,12247,67449,5860149942.00,86882.680869,102.233334,106.7,96.0,108.67,784.323334,779.03,149.205,26.4,21.200000000000006,45.800000000000004,8.2,8.452934285714287,2.16169,24.735897142857144,2.8069714285714285,2017-06-04
152,2017,24,13223,71518,7425442508.00,103826.204703,102.46666599999999,107.4,96.0,109.44000000000001,785.046666,780.36,151.924,26.86666666666667,21.43333333333333,46.733333333333334,8.433333333333334,8.685024285714286,2.219712857142857,23.35322285714286,2.9391514285714284,2017-06-11
153,2017,25,12884,114326,9718419988.00,85006.210205,102.7,108.1,96.0,110.21,785.77,781.69,158.414,27.333333333333325,21.666666666666675,47.66666666666667,8.666666666666668,8.34469,2.10913,23.06388714285714,3.106977142857143,2017-06-18
154,2017,26,2584,5933,2027152338.00,341674.083600,102.93333399999999,108.8,96.0,110.98000000000002,786.493334,783.02,162.348,27.8,21.900000000000002,48.6,8.9,8.523704285714285,2.180684285714286,23.57491142857143,3.2904128571428575,2017-06-25
155,2017,26,12887,139444,14563312118.00,104438.427741,102.93333399999999,108.8,96.0,110.98000000000002,786.493334,783.02,162.348,27.8,21.900000000000002,48.6,8.9,8.523704285714285,2.180684285714286,23.57491142857143,3.2904128571428575,2017-06-25
156,2017,27,13291,131779,8393275367.00,63692.055388,103.0,108.83870999999999,96.16129000000001,111.21612999999999,783.9580659999999,783.5290339999999,157.196,28.0,21.741935483870957,49.516129032258064,9.0,9.166904285714285,2.2348057142857143,24.92479857142857,3.252167142857143,2017-07-02
157,2017,28,13698,79144,10274480196.00,129820.077276,103.0,108.612904,96.38709800000001,111.23871,780.1193559999999,783.7096779999999,157.238,28.0,21.290322580645157,50.41935483870967,9.0,8.746951428571428,2.2537985714285713,25.70486,3.1285742857142855,2017-07-09
158,2017,29,14579,126456,10312909914.00,81553.345938,103.0,108.387098,96.612904,111.261292,776.2806459999999,783.8903240000001,161.89000000000001,28.0,20.83870967741936,51.32258064516129,9.0,8.403755714285715,2.14868,26.31137571428571,3.0986514285714284,2017-07-16
159,2017,30,12476,97735,12799453753.00,130960.799641,103.0,108.16129000000001,96.83871,111.283872,772.4419359999999,784.070968,158.81,28.0,20.38709677419356,52.225806451612904,9.0,8.501845714285714,2.2904857142857145,26.72326285714286,3.1054157142857144,2017-07-23
160,2017,31,10927,62110,6141442899.00,98880.098196,103.0,108.064516,96.935484,111.21612999999999,771.25484,785.0129039999999,152.478,28.18433179723503,20.16589861751154,52.806451612903224,9.046082949308756,8.295252857142858,2.209565714285714,25.70356142857143,3.154071428571428,2017-07-30
161,2017,31,1251,18468,3462616147.00,187492.752165,103.0,108.064516,96.935484,111.21612999999999,771.25484,785.0129039999999,152.478,28.18433179723503,20.16589861751154,52.806451612903224,9.046082949308756,8.295252857142858,2.209565714285714,25.70356142857143,3.154071428571428,2017-07-30
162,2017,32,13174,86681,9767121723.00,112678.922981,103.0,108.29032400000001,96.70967800000001,110.922582,776.696774,787.858066,152.17000000000002,29.03225806451613,20.7741935483871,52.225806451612904,9.25806451612903,9.070372857142857,2.365944285714286,26.15473857142857,3.0918857142857137,2017-08-06
163,2017,33,11014,82478,6940139407.00,84145.340660,103.0,108.51613,96.483872,110.62903200000001,782.1387100000001,790.703226,153.8675,29.935483870967744,21.4516129032258,51.5483870967742,9.483870967741936,9.050597142857143,2.5033242857142852,27.31104142857143,3.2006457142857143,2017-08-13
164,2017,34,13637,111138,9385992194.00,84453.492000,103.0,108.74193600000001,96.258066,110.335484,787.5806479999999,793.5483879999999,157.44599999999997,30.83870967741936,22.129032258064512,50.87096774193549,9.709677419354842,9.44089,2.6495557142857145,28.90317285714286,3.374198571428572,2017-08-20
165,2017,35,11572,110640,11106943425.00,100388.136523,103.0,108.947496,96.03871000000001,110.033772,792.7850279999999,796.341226,160.012,31.709216589861743,22.78310291858677,50.20261136712752,9.930875576036865,9.005064285714287,2.766381428571428,27.25614142857143,3.08434,2017-08-27
166,2017,35,4629,27406,2307314194.00,84190.111435,103.0,108.947496,96.03871000000001,110.033772,792.7850279999999,796.341226,160.012,31.709216589861743,22.78310291858677,50.20261136712752,9.930875576036865,9.005064285714287,2.766381428571428,27.25614142857143,3.08434,2017-08-27
167,2017,36,13689,104456,9626430248.00,92157.753006,103.0,108.58620799999998,96.0,109.50345,791.337932,797.668966,159.738,31.5,22.666666666666675,49.83333333333333,10.0,8.642614285714284,2.7218899999999997,27.17522142857143,3.2167785714285713,2017-09-03
168,2017,37,15233,83499,9184673413.00,109997.406112,103.0,108.103448,96.0,108.92414000000001,788.465518,798.6827579999999,164.974,30.8,22.2,49.6,10.0,8.867158571428572,2.7450442857142856,26.574692857142857,3.2219828571428573,2017-09-10
169,2017,38,14449,104570,9866866244.00,94356.567313,103.0,107.62069000000001,96.0,108.34483,785.593102,799.696552,162.0,30.1,21.733333333333327,49.366666666666674,10.0,8.074868571428572,2.55979,23.740914285714286,3.2779257142857143,2017-09-17
170,2017,39,12308,147479,16322499388.00,110676.770170,103.0,107.137932,96.0,107.765518,782.72069,800.7103460000001,153.272,29.4,21.266666666666673,49.13333333333333,10.0,7.470955714285714,2.3370628571428576,21.494915714285714,2.835591428571429,2017-09-24
171,2017,40,1518,9511,960754181.00,101015.054252,103.15625,107.15625,96.0,107.85,781.9,801.625,,29.29032258064517,21.483870967741925,49.0967741935484,10.096774193548384,6.1975671428571415,2.545997142857143,21.900560000000002,2.458572857142857,2017-10-01
172,2017,41,14992,106973,9892340790.00,92475.117926,103.375,107.375,96.0,108.2,781.9,802.5,156.3825,29.967741935483872,22.612903225806445,49.3225806451613,10.322580645161285,8.781818571428571,3.1907585714285713,24.306055714285712,3.8753300000000004,2017-10-08
173,2017,42,15936,106069,10152413829.00,95715.183786,103.59375,107.59375,96.0,108.55,781.9,803.375,151.21800000000002,30.645161290322587,23.74193548387097,49.54838709677419,10.548387096774201,8.093342857142858,3.1423642857142857,22.524244285714285,2.744265714285714,2017-10-15
174,2017,43,14201,140429,12727997067.00,90636.528544,103.8125,107.8125,96.0,108.9,781.9,804.25,156.014,31.322580645161285,24.870967741935488,49.774193548387096,10.774193548387101,8.458135714285714,3.027878571428572,23.21167857142857,3.0112271428571433,2017-10-22
175,2017,44,6153,80479,8326684372.00,103464.063569,103.99375,108.03374999999998,96.03999999999999,109.31800000000001,781.788,805.059,158.52599999999998,32.11705069124423,25.83317972350232,50.14377880184332,10.915207373271885,8.626479999999999,3.0414085714285717,23.753921428571427,2.8923157142857145,2017-10-29
176,2017,44,13396,59345,5234187429.00,88199.299502,103.99375,108.03374999999998,96.03999999999999,109.31800000000001,781.788,805.059,158.52599999999998,32.11705069124423,25.83317972350232,50.14377880184332,10.915207373271885,8.626479999999999,3.0414085714285717,23.753921428571427,2.8923157142857145,2017-10-29
177,2017,45,15181,78362,8645908219.00,110332.919259,104.0,108.26666600000001,96.26666600000001,110.05333399999999,781.153334,805.5600000000001,159.952,33.633333333333326,25.76666666666667,51.4,10.533333333333328,8.971498571428572,2.742704285714286,24.61282714285714,3.122848571428572,2017-11-05
178,2017,46,17951,102856,9762129119.00,94910.643219,104.0,108.5,96.49999999999999,110.8,780.5,806.05,163.85999999999999,35.26666666666667,25.53333333333333,52.8,10.066666666666672,8.687625714285714,2.7127828571428574,24.160348571428568,2.960225714285715,2017-11-12
179,2017,47,14562,98537,9702663875.00,98467.214092,104.0,108.73333399999999,96.733334,111.546666,779.846666,806.54,171.23,36.9,25.299999999999994,54.2,9.6,8.969935714285715,2.948517142857143,26.053001428571427,3.0120085714285714,2017-11-19
180,2017,48,5204,22684,3383846316.00,149173.263798,104.0,108.96,96.96,112.26234400000001,779.260276,807.07738,169.962,38.49078341013824,25.13594470046083,55.603686635944705,9.147465437788018,9.064127142857142,2.8007271428571423,26.510944285714288,3.448351428571429,2017-11-26
181,2017,48,13051,162396,14723257478.00,90662.685521,104.0,108.96,96.96,112.26234400000001,779.260276,807.07738,169.962,38.49078341013824,25.13594470046083,55.603686635944705,9.147465437788018,9.064127142857142,2.8007271428571423,26.510944285714288,3.448351428571429,2017-11-26
182,2017,49,15944,96914,9347168547.00,96448.073002,104.0,109.0,97.0,112.110346,780.548278,808.94138,166.926,38.677419354838705,27.258064516129,57.1290322580645,9.161290322580644,9.275405714285712,2.915472857142857,27.089095714285715,3.150165714285714,2017-12-03
183,2017,50,16137,116573,10787443414.00,92538.095562,104.0,109.0,97.0,111.77241399999998,782.23793,811.089656,167.18800000000002,38.225806451612904,30.4193548387097,58.70967741935481,9.38709677419355,9.263177142857142,2.9391514285714284,26.708951428571428,3.2943157142857147,2017-12-10
184,2017,51,15918,122036,13974552213.00,114511.719599,104.0,109.0,97.0,111.434482,783.92759,813.23793,166.57599999999996,37.774193548387096,33.5806451612903,60.29032258064519,9.61290322580645,8.83723857142857,2.9081885714285716,27.162731428571426,3.146007142857143,2017-12-17
185,2017,52,13409,150510,17460015064.00,116005.681110,104.0,109.0,97.0,111.096552,785.61724,815.386206,166.27,37.322580645161295,36.741935483870996,61.870967741935495,9.838709677419356,8.599421428571429,2.962307142857143,31.06798857142857,3.1748871428571426,2017-12-24
186,2017,53,698,11419,2071068124.00,181370.358525,,,,,,,,37.0645161290323,38.5483870967742,62.7741935483871,9.96774193548387,7.63514,2.85042,31.40026,3.11452,2017-12-31
187,2018,1,15431,111808,9594016619.00,85807.962033,104.15151600000002,109.0,97.0,110.89394,786.539394,815.5454560000001,172.33999999999997,37.403225806451594,38.032258064516135,63.48387096774195,10.16129032258065,9.828666666666665,4.449276666666667,35.78943333333334,3.630573333333333,2018-01-01
188,2018,2,16425,95057,11197442440.00,117797.136875,104.363636,109.0,97.0,110.74545599999999,787.154546,814.90909,173.094,38.4516129032258,35.51612903225807,64.74193548387095,10.580645161290315,10.225635714285714,4.071778571428572,35.08070571428571,3.59432,2018-01-08
189,2018,3,16160,128788,11892763336.00,92343.722520,104.575758,109.0,97.0,110.59697000000001,787.7697,814.27273,171.188,39.58064516129033,32.806451612903224,66.09677419354838,11.032258064516128,10.054167142857143,3.532654285714286,34.43308428571428,3.536558571428571,2018-01-15
190,2018,4,13927,115334,12088454841.00,104812.586409,104.78788,109.0,97.0,110.448486,788.38485,813.6363640000001,170.16000000000003,40.70967741935484,30.096774193548374,67.45161290322581,11.483870967741945,10.460852857142857,3.5459242857142854,34.589462857142856,3.615915714285714,2018-01-22
191,2018,5,9029,61717,8468471611.00,137214.569907,104.93896,108.97857200000001,97.0,110.27201199999999,789.2236999999999,813.618118,173.946,41.69305464121135,27.537689269256084,68.67758393680052,11.907834101382488,10.28678142857143,3.696317142857143,35.30109142857143,3.583915714285714,2018-01-29
192,2018,5,8706,53835,5706949183.00,106008.157945,104.93896,108.97857200000001,97.0,110.27201199999999,789.2236999999999,813.618118,173.946,41.69305464121135,27.537689269256084,68.67758393680052,11.907834101382488,10.28678142857143,3.696317142857143,35.30109142857143,3.583915714285714,2018-01-29
193,2018,6,16413,112108,11660996946.00,104015.743265,104.5,108.75,97.0,109.825,792.225,819.575,161.67000000000002,40.92857142857144,26.78571428571428,68.35714285714286,12.0,10.227977142857142,3.5433242857142853,34.307410000000004,3.671597142857143,2018-02-05
194,2018,7,5396,41857,4827832871.00,115341.110710,104.0,108.5,97.0,109.35,795.45,826.15,161.49,39.67857142857144,26.53571428571428,67.60714285714286,12.0,9.047215714285715,3.5136614285714285,35.70231285714286,3.603687142857143,2018-02-12
195,2018,8,18375,126412,14794126462.00,117031.029190,103.5,108.25,97.0,108.875,798.675,832.725,167.074,38.42857142857142,26.28571428571428,66.85714285714286,12.0,12.05584285714286,4.068655714285714,40.48182285714286,4.075158571428572,2018-02-19
196,2018,9,10428,116812,12146454508.00,103982.934184,103.042858,108.02142800000001,96.98,108.438714,801.787572,838.522428,164.30749999999998,37.18597761685319,26.009545753785382,66.00098749177091,11.958525345622116,12.095132857142858,3.3468742857142857,38.53973142857143,4.030667142857143,2018-02-26
197,2018,9,7800,30702,3501184885.00,114037.681095,103.042858,108.02142800000001,96.98,108.438714,801.787572,838.522428,164.30749999999998,37.18597761685319,26.009545753785382,66.00098749177091,11.958525345622116,12.095132857142858,3.3468742857142857,38.53973142857143,4.030667142857143,2018-02-26
198,2018,10,17770,108954,11684825297.00,107245.491647,103.0,108.0,96.766666,108.376666,803.813334,836.803334,161.164,36.03225806451613,25.41935483870967,63.87096774193547,11.419354838709685,11.391307142857144,3.2404557142857144,35.65521857142858,3.8573799999999996,2018-03-05
199,2018,11,16564,122757,10413107230.00,84826.993409,103.0,108.0,96.53333400000001,108.35333399999999,805.726666,834.3066659999998,168.42000000000002,34.90322580645163,24.74193548387097,61.38709677419355,10.741935483870972,11.067885714285714,3.500130000000001,32.14935714285714,3.542802857142857,2018-03-12
200,2018,12,15200,98823,10437747306.00,105620.627849,103.0,108.0,96.3,108.33,807.64,831.8100000000001,165.38,33.77419354838709,24.06451612903226,58.90322580645162,10.064516129032251,10.721045714285712,3.336467142857143,29.728767142857144,3.5183442857142855,2018-03-19
201,2018,13,16997,154482,17552771230.00,113623.407452,103.0,108.0,96.06666600000001,108.30666599999999,809.553334,829.313334,164.782,32.64516129032257,23.387096774193555,56.41935483870967,9.387096774193548,10.31228,2.8636928571428575,26.499755714285715,3.5641385714285714,2018-03-26
202,2018,14,17462,98952,9935674392.00,100409.030560,102.83870999999999,107.83870999999999,95.83870999999999,108.13871000000002,810.858066,830.3419360000001,162.552,31.900000000000002,23.0,54.800000000000004,9.0,10.23135857142857,2.845484285714286,25.83808,3.736907142857143,2018-04-02
203,2018,15,15293,104482,8742361739.00,83673.376648,102.612904,107.612904,95.61290399999999,107.91290399999998,811.9193560000001,832.7806459999999,167.598,31.666666666666668,23.0,54.33333333333332,9.0,9.84419,3.01955,25.958290000000005,3.183212857142857,2018-04-09
204,2018,16,14256,118473,9975021369.00,84196.579549,102.387098,107.387098,95.387098,107.68709799999999,812.980646,835.219356,179.964,31.43333333333333,23.0,53.86666666666667,9.0,9.463527142857144,2.8733228571428566,24.65836,3.1938814285714288,2018-04-16
205,2018,17,13719,105012,14777222584.00,140719.370967,102.16129,107.16129000000001,95.16129,107.46129,814.041936,837.658066,174.786,31.2,23.0,53.4,9.0,9.156757142857142,2.81478,22.99259571428572,3.1101014285714284,2018-04-23
206,2018,18,11296,62875,6233707268.00,99144.449590,101.935484,107.064516,95.0,107.35806599999998,816.1096799999999,839.2903220000001,172.51500000000001,31.06036866359447,23.0,52.98248847926266,9.046082949308756,9.255111428571428,2.57722,21.692145714285715,2.976098571428572,2018-04-30
207,2018,18,3837,35654,4759226286.00,133483.656420,101.935484,107.064516,95.0,107.35806599999998,816.1096799999999,839.2903220000001,172.51500000000001,31.06036866359447,23.0,52.98248847926266,9.046082949308756,9.255111428571428,2.57722,21.692145714285715,2.976098571428572,2018-04-30
208,2018,19,11977,118221,8860328229.00,74947.160225,101.70967800000001,107.29032400000001,95.0,107.56129200000001,820.69355,838.9064500000001,173.685,31.258064516129032,23.0,52.741935483870975,9.25806451612903,9.14660857142857,2.62848,22.538294285714283,2.7028957142857144,2018-05-07
209,2018,20,13428,76906,10465266768.00,136078.677450,101.483872,107.51613,95.0,107.764516,825.27742,838.5225800000001,173.026,31.483870967741947,23.0,52.51612903225806,9.483870967741936,9.442189999999998,2.7642999999999995,22.280442857142855,2.6867628571428575,2018-05-14
210,2018,21,11791,71040,6423125427.00,90415.616934,101.258066,107.74193600000001,95.0,107.967742,829.86129,838.13871,175.8425,31.70967741935483,23.0,52.290322580645174,9.709677419354842,8.776612857142856,2.5925728571428572,20.111464285714284,2.6035,2018-05-21
211,2018,22,11928,126958,13962405460.00,109976.570676,101.03871000000001,107.95439400000001,95.0,108.147232,834.274882,837.8464979999999,178.168,31.940399385560685,23.0,52.09769585253456,9.92611367127496,9.204111428571428,2.627437142857143,22.188594285714284,2.7983857142857147,2018-05-28
212,2018,22,4473,38572,3324986761.00,86202.083402,101.03871000000001,107.95439400000001,95.0,108.147232,834.274882,837.8464979999999,178.168,31.940399385560685,23.0,52.09769585253456,9.92611367127496,9.204111428571428,2.627437142857143,22.188594285714284,2.7983857142857147,2018-05-28
213,2018,23,11692,66263,8484336099.00,128040.325656,101.0,107.793104,95.0,107.662068,833.9206899999999,840.12069,185.0725,32.33333333333333,23.0,53.0,9.833333333333332,8.777652857142858,2.595175714285714,21.44964142857143,2.6753142857142858,2018-06-04
214,2018,24,11993,85205,8838538802.00,103732.630737,101.0,107.55172400000001,95.0,107.034482,832.544828,842.944828,184.14000000000001,32.800000000000004,23.0,54.4,9.599999999999998,8.725354285714285,2.6222357142857144,21.350770000000004,2.9102714285714284,2018-06-11
